frame 168/600	1.052s	[-78.334, 15.926, -39.942]	[1.481, 0.96, 2.342, 1.546, 2.344, 2.364, 5.552, 2.809, 1.432]	saved figure 167.png
frame 169/600	0.881s	[-73.035, 15.274, -49.681]	[1.512, 0.961, 2.338, 1.559, 2.339, 2.375, 5.7, 2.913, 1.539]	saved figure 168.png
frame 170/600	10.803s	[167.616, -38.9, 49.148]	[1.546, 0.963, 2.333, 1.572, 2.333, 2.386, 5.825, 3.004, 1.632]	saved figure 169.png
frame 171/600	12.606s	[-4.828, 2.102, -14.651]	[1.581, 0.966, 2.327, 1.586, 2.327, 2.397, 5.962, 3.082, 1.711]	saved figure 170.png
frame 172/600	2.077s	[-5.013, 2.095, -13.825]	[1.618, 0.971, 2.32, 1.601, 2.321, 2.408, 6.087, 3.145, 1.775]	saved figure 171.png
frame 173/600	3.125s	[-5.189, 2.084, -13.059]	[1.656, 0.975, 2.312, 1.617, 2.315, 2.418, 6.206, 3.194, 1.825]	saved figure 172.png
frame 174/600	4.463s	[-5.356, 2.07, -12.352]	[1.695, 0.981, 2.304, 1.633, 2.309, 2.428, 6.319, 3.228, 1.863]	saved figure 173.png
frame 175/600	3.407s	[-5.515, 2.051, -11.702]	[1.735, 0.987, 2.295, 1.651, 2.304, 2.438, 6.425, 3.247, 1.894]	saved figure 174.png
frame 176/600	4.850s	[-5.666, 2.029, -11.105]	[1.775, 0.993, 2.286, 1.671, 2.3, 2.448, 6.525, 3.224, 1.947]	saved figure 175.png
frame 177/600	11.027s	[-5.809, 2.001, -10.561]	[1.816, 0.999, 2.277, 1.691, 2.297, 2.458, 6.619, 3.173, 2.011]	saved figure 176.png
frame 178/600	2.081s	[-5.945, 1.97, -10.067]	[1.857, 1.006, 2.268, 1.713, 2.296, 2.468, 6.707, 3.099, 2.087]	saved figure 177.png
frame 179/600	0.543s	[-5.945, 1.97, -10.067]	[1.898, 1.012, 2.26, 1.737, 2.297, 2.477, 6.789, 2.997, 2.181]	saved figure 178.png
frame 180/600	20.747s	[-6.765, -25.748, -8.545]	[1.938, 1.018, 2.253, 1.761, 2.3, 2.486, 6.868, 2.89, 2.301]	saved figure 179.png
frame 181/600	18.856s	[-2.032, 14.035, -7.512]	[1.977, 1.023, 2.246, 1.786, 2.306, 2.494, 6.941, 2.939, 2.37]	saved figure 180.png
frame 182/600	0.527s	[-2.032, 14.035, -7.512]	[2.017, 1.029, 2.239, 1.812, 2.313, 2.502, 7.008, 2.967, 2.438]	saved figure 181.png
frame 183/600	0.541s	[-2.032, 14.035, -7.512]	[2.057, 1.035, 2.232, 1.838, 2.322, 2.51, 7.071, 3.037, 2.49]	saved figure 182.png
frame 184/600	0.550s	[-2.032, 14.035, -7.512]	[2.097, 1.04, 2.224, 1.864, 2.331, 2.518, 7.129, 3.148, 2.536]	saved figure 183.png
frame 185/600	1.481s	[-2.032, 14.035, -7.512]	[2.137, 1.046, 2.215, 1.889, 2.342, 2.525, 7.182, 3.299, 2.593]	saved figure 184.png
frame 186/600	13.009s	[-62.243, -92.846, -37.963]	[2.178, 1.052, 2.206, 1.912, 2.353, 2.531, 7.198, 3.396, 2.65]	saved figure 185.png
frame 187/600	17.084s	[-5.768, -3.135, -43.567]	[2.219, 1.059, 2.197, 1.934, 2.366, 2.538, 7.153, 3.484, 2.601]	saved figure 186.png
frame 188/600	5.734s	[15.463, -3.277, -58.826]	[2.26, 1.066, 2.187, 1.954, 2.379, 2.544, 7.039, 3.515, 2.646]	saved figure 187.png
frame 189/600	6.913s	[15.462, -3.274, -58.828]	[2.301, 1.073, 2.177, 1.972, 2.393, 2.551, 6.892, 3.513, 2.664]	saved figure 188.png
frame 190/600	5.581s	[15.461, -3.271, -58.829]	[2.341, 1.081, 2.168, 1.988, 2.408, 2.557, 6.693, 3.478, 2.684]	saved figure 189.png
frame 191/600	4.481s	[15.459, -3.267, -58.83]	[2.38, 1.089, 2.16, 2.001, 2.424, 2.563, 6.443, 3.405, 2.703]	saved figure 190.png
frame 192/600	7.441s	[15.972, -3.243, -59.168]	[2.417, 1.099, 2.153, 2.011, 2.44, 2.568, 6.141, 3.293, 2.721]	saved figure 191.png
frame 193/600	11.730s	[8.909, 61.387, -41.768]	[2.452, 1.109, 2.148, 2.018, 2.456, 2.573, 5.834, 3.197, 2.774]	saved figure 192.png
frame 194/600	3.971s	[10.286, 61.316, -42.572]	[2.486, 1.12, 2.144, 2.022, 2.471, 2.577, 5.477, 3.07, 2.824]	saved figure 193.png
frame 195/600	8.344s	[12.605, 61.125, -43.819]	[2.518, 1.132, 2.141, 2.023, 2.487, 2.58, 5.086, 2.937, 2.882]	saved figure 194.png
frame 196/600	13.969s	[1.566, -164.378, 3.067]	[2.547, 1.145, 2.141, 2.02, 2.501, 2.583, 4.773, 2.857, 2.92]	saved figure 195.png
frame 197/600	15.113s	[-18.276, 12.26, -8.812]	[2.574, 1.159, 2.143, 2.015, 2.515, 2.585, 4.432, 2.821, 2.979]	saved figure 196.png
frame 198/600	3.515s	[-17.54, 12.245, -9.135]	[2.599, 1.176, 2.146, 2.006, 2.527, 2.586, 4.106, 2.806, 3.017]	saved figure 197.png
frame 199/600	6.079s	[-16.785, 12.226, -9.435]	[2.623, 1.193, 2.152, 1.996, 2.539, 2.587, 3.8, 2.829, 3.045]	saved figure 198.png
frame 200/600	17.484s	[32.813, -19.77, -12.335]	[2.643, 1.213, 2.159, 1.983, 2.549, 2.587, 3.426, 2.725, 3.24]	saved figure 199.png
frame 201/600	2.622s	[32.81, -19.768, -12.334]	[2.662, 1.236, 2.169, 1.968, 2.557, 2.584, 3.078, 2.654, 3.315]	saved figure 200.png
frame 202/600	5.829s	[32.65, -19.647, -12.283]	[2.677, 1.26, 2.179, 1.95, 2.564, 2.578, 2.734, 2.56, 3.316]	saved figure 201.png
frame 203/600	5.250s	[32.748, -19.616, -12.313]	[2.69, 1.286, 2.192, 1.93, 2.57, 2.571, 2.409, 2.444, 3.322]	saved figure 202.png
frame 204/600	18.241s	[-111.305, 84.534, 43.07]	[2.7, 1.314, 2.205, 1.91, 2.575, 2.562, 2.5, 2.539, 3.243]	saved figure 203.png
frame 205/600	9.908s	[17.703, 56.764, 5.233]	[2.708, 1.341, 2.217, 1.893, 2.577, 2.553, 2.291, 2.777, 3.152]	saved figure 204.png
frame 206/600	7.155s	[-9.151, -64.075, 6.953]	[2.716, 1.368, 2.228, 1.879, 2.575, 2.547, 2.334, 2.682, 3.051]	saved figure 205.png
frame 207/600	10.854s	[3.712, 1.133, 9.748]	[2.722, 1.393, 2.237, 1.87, 2.571, 2.541, 2.395, 2.602, 3.049]	saved figure 206.png
frame 208/600	3.405s	[3.712, 1.133, 9.748]	[2.726, 1.417, 2.245, 1.865, 2.563, 2.537, 2.531, 2.545, 2.998]	saved figure 207.png
frame 209/600	4.378s	[3.712, 1.133, 9.749]	[2.728, 1.438, 2.25, 1.865, 2.554, 2.532, 2.715, 2.45, 2.968]	saved figure 208.png
frame 210/600	3.948s	[3.712, 1.133, 9.75]	[2.727, 1.457, 2.253, 1.868, 2.543, 2.528, 2.936, 2.329, 2.948]	saved figure 209.png
frame 211/600	3.500s	[3.712, 1.133, 9.752]	[2.724, 1.473, 2.256, 1.875, 2.532, 2.523, 3.184, 2.195, 2.935]	saved figure 210.png
frame 212/600	9.136s	[11.243, 1.015, 41.048]	[2.717, 1.487, 2.258, 1.885, 2.52, 2.518, 3.375, 2.017, 2.925]	saved figure 211.png
frame 213/600	0.559s	[11.243, 1.015, 41.048]	[2.707, 1.5, 2.26, 1.896, 2.509, 2.511, 3.574, 1.802, 2.92]	saved figure 212.png
frame 214/600	1.340s	[11.243, 1.015, 41.048]	[2.693, 1.511, 2.264, 1.909, 2.499, 2.504, 3.752, 1.543, 2.92]	saved figure 213.png
frame 215/600	4.686s	[12.114, 0.998, 40.81]	[2.675, 1.52, 2.27, 1.921, 2.491, 2.494, 3.904, 1.253, 2.922]	saved figure 214.png
frame 216/600	11.565s	[-44.849, -7.583, -49.127]	[2.654, 1.529, 2.277, 1.935, 2.485, 2.485, 4.306, 1.145, 2.913]	saved figure 215.png
frame 217/600	4.392s	[-18.839, -6.469, 32.327]	[2.63, 1.537, 2.287, 1.949, 2.48, 2.477, 4.459, 0.971, 2.906]	saved figure 216.png
frame 218/600	13.441s	[16.191, 1.634, 13.862]	[2.606, 1.546, 2.298, 1.964, 2.476, 2.47, 4.672, 0.888, 2.905]	saved figure 217.png
frame 219/600	9.080s	[39.291, 1.308, 18.121]	[2.58, 1.554, 2.31, 1.979, 2.471, 2.467, 4.84, 0.853, 2.942]	saved figure 218.png
frame 220/600	1.059s	[39.277, 1.309, 18.12]	[2.554, 1.564, 2.322, 1.994, 2.466, 2.464, 4.999, 0.83, 2.958]	saved figure 219.png
frame 221/600	3.981s	[-88.698, 5.067, 22.927]	[2.528, 1.574, 2.334, 2.01, 2.461, 2.463, 5.245, 0.876, 2.966]	saved figure 220.png
frame 222/600	4.595s	[-71.945, 4.626, 64.582]	[2.501, 1.585, 2.348, 2.025, 2.457, 2.463, 5.349, 0.929, 2.967]	saved figure 221.png
frame 223/600	8.730s	[75.819, 3.048, 70.253]	[2.474, 1.596, 2.36, 2.041, 2.453, 2.463, 5.306, 1.274, 2.968]	saved figure 222.png
frame 224/600	1.943s	[75.811, 3.047, 70.236]	[2.449, 1.606, 2.368, 2.058, 2.446, 2.465, 5.237, 1.552, 2.979]	saved figure 223.png
frame 225/600	7.350s	[-79.311, -15.135, -149.102]	[2.424, 1.615, 2.374, 2.075, 2.438, 2.466, 5.766, 1.609, 3.014]	saved figure 224.png
frame 226/600	4.208s	[-26.332, -10.912, 35.213]	[2.4, 1.625, 2.377, 2.092, 2.429, 2.467, 5.716, 1.78, 3.008]	saved figure 225.png
frame 227/600	9.286s	[33.184, 13.298, 16.19]	[2.374, 1.634, 2.379, 2.109, 2.42, 2.467, 5.808, 1.915, 2.982]	saved figure 226.png
frame 228/600	2.699s	[33.18, 13.296, 16.191]	[2.349, 1.642, 2.378, 2.124, 2.41, 2.466, 5.881, 2.032, 2.953]	saved figure 227.png
frame 229/600	10.302s	[-34.862, -16.269, 34.623]	[2.322, 1.65, 2.377, 2.138, 2.4, 2.463, 5.941, 2.123, 2.913]	saved figure 228.png
frame 230/600	2.716s	[-34.859, -16.267, 34.622]	[2.294, 1.657, 2.374, 2.15, 2.391, 2.457, 5.979, 2.195, 2.862]	saved figure 229.png
frame 231/600	1.736s	[-34.846, -16.261, 34.618]	[2.265, 1.664, 2.373, 2.159, 2.384, 2.45, 5.999, 2.241, 2.798]	saved figure 230.png
frame 232/600	3.599s	[-34.838, -16.257, 34.615]	[2.232, 1.669, 2.372, 2.165, 2.379, 2.44, 6.004, 2.263, 2.721]	saved figure 231.png
frame 233/600	22.456s	[143.514, 65.477, -28.272]	[2.202, 1.675, 2.371, 2.172, 2.375, 2.433, 5.99, 2.103, 2.322]	saved figure 232.png
frame 234/600	9.168s	[-1.666, -1.919, 19.452]	[2.168, 1.678, 2.372, 2.18, 2.374, 2.426, 5.962, 2.165, 2.188]	saved figure 233.png
frame 235/600	10.676s	[-1.914, -0.763, 19.24]	[2.133, 1.679, 2.375, 2.189, 2.375, 2.421, 5.919, 1.814, 2.173]	saved figure 234.png
frame 236/600	0.343s	[-1.914, -0.763, 19.24]	[2.098, 1.681, 2.378, 2.199, 2.378, 2.416, 5.861, 1.658, 2.177]	saved figure 235.png
frame 237/600	1.314s	[-0.336, -0.791, 19.695]	[2.062, 1.682, 2.382, 2.208, 2.383, 2.412, 5.784, 1.474, 2.236]	saved figure 236.png
frame 238/600	2.937s	[10.814, -1.097, 23.737]	[2.028, 1.686, 2.387, 2.217, 2.389, 2.409, 5.674, 1.341, 2.346]	saved figure 237.png
frame 239/600	1.933s	[15.674, -1.222, 25.889]	[1.997, 1.692, 2.39, 2.226, 2.395, 2.406, 5.538, 1.354, 2.513]	saved figure 238.png
frame 240/600	5.550s	[-35.541, -2.743, -22.804]	[1.966, 1.7, 2.394, 2.233, 2.402, 2.403, 5.539, 1.269, 2.641]	saved figure 239.png
frame 241/600	1.554s	[-33.585, -2.761, -22.171]	[1.935, 1.709, 2.397, 2.238, 2.411, 2.397, 5.511, 1.303, 2.738]	saved figure 240.png
frame 242/600	5.887s	[29.607, 2.404, 57.538]	[1.904, 1.719, 2.401, 2.241, 2.419, 2.39, 5.264, 1.683, 2.771]	saved figure 241.png
frame 243/600	18.354s	[-1.343, -1.3, 9.609]	[1.873, 1.729, 2.404, 2.242, 2.428, 2.38, 5.186, 1.303, 2.815]	saved figure 242.png
frame 244/600	1.089s	[21.577, -1.682, 18.67]	[1.842, 1.74, 2.407, 2.241, 2.438, 2.368, 5.013, 1.187, 2.843]	saved figure 243.png
frame 245/600	2.515s	[59.41, -2.595, 36.992]	[1.814, 1.753, 2.409, 2.237, 2.447, 2.356, 4.759, 1.176, 2.863]	saved figure 244.png
frame 246/600	14.951s	[-69.152, 2.283, -25.389]	[1.785, 1.765, 2.412, 2.231, 2.458, 2.342, 4.732, 1.664, 2.43]	saved figure 245.png
frame 247/600	4.431s	[-23.119, 2.34, -16.693]	[1.755, 1.774, 2.416, 2.227, 2.469, 2.33, 4.604, 1.422, 1.989]	saved figure 246.png
frame 248/600	5.744s	[-23.118, 2.34, -16.69]	[1.724, 1.778, 2.42, 2.227, 2.48, 2.321, 4.515, 1.553, 1.563]	saved figure 247.png
frame 249/600	18.116s	[12.27, -5.998, 37.546]	[1.693, 1.779, 2.423, 2.23, 2.49, 2.316, 4.282, 1.755, 1.492]	saved figure 248.png
frame 250/600	3.487s	[12.269, -5.998, 37.541]	[1.663, 1.777, 2.426, 2.236, 2.499, 2.314, 4.069, 1.921, 1.363]	saved figure 249.png
frame 251/600	0.950s	[12.269, -5.998, 37.541]	[1.635, 1.772, 2.427, 2.244, 2.505, 2.315, 3.82, 2.109, 1.3]	saved figure 250.png
frame 252/600	7.024s	[12.265, -5.996, 37.53]	[1.61, 1.765, 2.425, 2.254, 2.509, 2.319, 3.537, 2.304, 1.318]	saved figure 251.png
frame 253/600	10.106s	[-43.417, 21.558, -138.429]	[1.586, 1.757, 2.421, 2.266, 2.51, 2.324, 3.7, 2.4, 1.44]	saved figure 252.png
frame 254/600	6.673s	[0.952, -1.097, 2.784]	[1.565, 1.75, 2.415, 2.278, 2.509, 2.329, 3.443, 2.5, 1.689]	saved figure 253.png
frame 255/600	1.077s	[0.952, -1.097, 2.784]	[1.546, 1.743, 2.407, 2.289, 2.506, 2.335, 3.312, 2.585, 1.816]	saved figure 254.png
frame 256/600	1.256s	[0.952, -1.096, 2.784]	[1.53, 1.737, 2.397, 2.3, 2.501, 2.341, 3.179, 2.631, 1.964]	saved figure 255.png
frame 257/600	1.466s	[0.953, -1.096, 2.783]	[1.516, 1.732, 2.385, 2.311, 2.495, 2.347, 3.042, 2.653, 2.136]	saved figure 256.png
frame 258/600	1.460s	[0.953, -1.096, 2.782]	[1.505, 1.729, 2.372, 2.321, 2.489, 2.353, 2.904, 2.646, 2.3]	saved figure 257.png
frame 259/600	0.779s	[0.953, -1.096, 2.781]	[1.497, 1.728, 2.358, 2.329, 2.482, 2.358, 2.763, 2.613, 2.452]	saved figure 258.png
frame 260/600	1.202s	[0.954, -1.095, 2.78]	[1.491, 1.729, 2.343, 2.336, 2.475, 2.362, 2.619, 2.554, 2.591]	saved figure 259.png
frame 261/600	1.077s	[0.954, -1.095, 2.778]	[1.487, 1.733, 2.329, 2.34, 2.469, 2.365, 2.474, 2.471, 2.716]	saved figure 260.png
frame 262/600	1.250s	[0.955, -1.094, 2.776]	[1.484, 1.741, 2.316, 2.342, 2.465, 2.365, 2.327, 2.367, 2.827]	saved figure 261.png
frame 263/600	10.012s	[17.121, -1.314, 11.877]	[1.483, 1.751, 2.304, 2.341, 2.463, 2.363, 2.137, 2.223, 2.889]	saved figure 262.png
frame 264/600	4.878s	[22.369, -1.394, 14.674]	[1.482, 1.765, 2.293, 2.337, 2.463, 2.358, 1.931, 2.042, 2.944]	saved figure 263.png
frame 265/600	4.298s	[22.518, -1.394, 14.736]	[1.482, 1.78, 2.285, 2.33, 2.464, 2.35, 1.708, 1.801, 2.981]	saved figure 264.png
frame 266/600	29.128s	[-61.285, 16.675, -127.226]	[1.482, 1.797, 2.277, 2.32, 2.466, 2.34, 1.894, 1.713, 3.005]	saved figure 265.png
frame 267/600	0.284s	[-61.285, 16.675, -127.226]	[1.479, 1.813, 2.272, 2.309, 2.47, 2.328, 2.06, 1.585, 3.022]	saved figure 266.png
frame 268/600	7.751s	[72.865, -21.301, 145.546]	[1.476, 1.828, 2.266, 2.298, 2.472, 2.316, 1.559, 1.562, 2.991]	saved figure 267.png
frame 269/600	0.718s	[72.86, -21.3, 145.536]	[1.473, 1.841, 2.259, 2.288, 2.471, 2.304, 1.184, 1.615, 2.961]	saved figure 268.png
frame 270/600	5.253s	[-80.201, 24.111, -174.509]	[1.469, 1.851, 2.253, 2.278, 2.469, 2.293, 1.577, 1.644, 2.923]	saved figure 269.png
frame 271/600	1.245s	[-80.194, 24.109, -174.494]	[1.464, 1.859, 2.246, 2.27, 2.466, 2.283, 1.833, 1.749, 2.866]	saved figure 270.png
frame 272/600	4.632s	[92.373, -30.353, 198.046]	[1.458, 1.865, 2.239, 2.264, 2.462, 2.275, 1.202, 1.864, 2.644]	saved figure 271.png
frame 273/600	0.342s	[92.373, -30.353, 198.046]	[1.453, 1.867, 2.231, 2.261, 2.454, 2.27, 0.758, 1.979, 2.386]	saved figure 272.png
frame 274/600	3.244s	[-102.619, 35.411, -238.164]	[1.449, 1.867, 2.222, 2.261, 2.445, 2.268, 1.295, 2.085, 2.036]	saved figure 273.png
frame 275/600	4.675s	[-1.114, -1.641, -1.258]	[1.445, 1.864, 2.212, 2.263, 2.435, 2.269, 1.023, 2.081, 1.682]	saved figure 274.png
frame 276/600	0.343s	[-1.114, -1.641, -1.258]	[1.44, 1.859, 2.202, 2.267, 2.424, 2.272, 0.968, 2.064, 1.266]	saved figure 275.png
frame 277/600	0.656s	[-1.114, -1.641, -1.258]	[1.436, 1.852, 2.193, 2.273, 2.413, 2.276, 0.914, 2.002, 1.031]	saved figure 276.png
frame 278/600	1.223s	[-1.113, -1.64, -1.259]	[1.432, 1.845, 2.184, 2.279, 2.402, 2.281, 0.864, 1.895, 0.924]	saved figure 277.png
frame 279/600	1.498s	[-1.112, -1.64, -1.259]	[1.428, 1.837, 2.177, 2.285, 2.393, 2.287, 0.815, 1.743, 0.953]	saved figure 278.png
frame 280/600	1.080s	[-1.111, -1.639, -1.26]	[1.423, 1.831, 2.17, 2.29, 2.384, 2.291, 0.77, 1.55, 1.103]	saved figure 279.png
frame 281/600	1.324s	[-1.11, -1.639, -1.261]	[1.419, 1.825, 2.165, 2.293, 2.377, 2.294, 0.728, 1.321, 1.311]	saved figure 280.png
frame 282/600	0.658s	[-1.108, -1.638, -1.262]	[1.415, 1.822, 2.162, 2.294, 2.372, 2.295, 0.69, 1.073, 1.538]	saved figure 281.png
frame 283/600	1.784s	[-1.106, -1.636, -1.264]	[1.412, 1.821, 2.16, 2.292, 2.37, 2.293, 0.656, 0.845, 1.762]	saved figure 282.png
frame 284/600	11.851s	[41.515, 19.095, -23.85]	[1.408, 1.823, 2.161, 2.287, 2.371, 2.288, 0.548, 0.775, 1.962]	saved figure 283.png
frame 285/600	9.371s	[1.778, -5.383, 10.229]	[1.405, 1.828, 2.163, 2.279, 2.373, 2.28, 0.496, 0.82, 2.154]	saved figure 284.png
frame 286/600	2.441s	[1.777, -5.382, 10.226]	[1.404, 1.836, 2.166, 2.268, 2.377, 2.269, 0.425, 0.959, 2.317]	saved figure 285.png
frame 287/600	0.853s	[1.775, -5.381, 10.222]	[1.403, 1.847, 2.17, 2.254, 2.383, 2.255, 0.356, 1.159, 2.449]	saved figure 286.png
frame 288/600	2.173s	[1.773, -5.379, 10.217]	[1.404, 1.862, 2.174, 2.238, 2.389, 2.238, 0.299, 1.377, 2.552]	saved figure 287.png
frame 289/600	2.130s	[1.771, -5.378, 10.211]	[1.406, 1.878, 2.177, 2.22, 2.396, 2.22, 0.273, 1.578, 2.624]	saved figure 288.png
frame 290/600	1.460s	[1.767, -5.374, 10.202]	[1.41, 1.897, 2.181, 2.2, 2.404, 2.201, 0.296, 1.779, 2.664]	saved figure 289.png
frame 291/600	2.188s	[1.763, -5.371, 10.19]	[1.416, 1.918, 2.183, 2.179, 2.411, 2.18, 0.37, 1.966, 2.673]	saved figure 290.png
frame 292/600	15.106s	[-52.088, 50.442, -154.151]	[1.424, 1.94, 2.185, 2.158, 2.418, 2.159, 0.189, 2.135, 2.645]	saved figure 291.png
frame 293/600	10.816s	[1.889, -4.173, 2.882]	[1.433, 1.961, 2.184, 2.139, 2.424, 2.14, 0.182, 2.093, 2.449]	saved figure 292.png
frame 294/600	0.212s	[1.889, -4.173, 2.882]	[1.443, 1.981, 2.181, 2.123, 2.428, 2.125, 0.147, 2.113, 2.207]	saved figure 293.png
frame 295/600	2.108s	[1.888, -4.172, 2.883]	[1.454, 1.997, 2.174, 2.113, 2.429, 2.115, 0.113, 2.0, 1.867]	saved figure 294.png
frame 296/600	5.148s	[1.888, -4.171, 2.883]	[1.465, 2.009, 2.165, 2.107, 2.426, 2.11, 0.082, 1.875, 1.427]	saved figure 295.png
frame 297/600	2.725s	[1.888, -4.169, 2.884]	[1.477, 2.017, 2.154, 2.107, 2.421, 2.11, 0.054, 1.674, 0.989]	saved figure 296.png
frame 298/600	1.226s	[1.887, -4.168, 2.885]	[1.487, 2.021, 2.142, 2.111, 2.414, 2.114, 0.041, 1.424, 0.636]	saved figure 297.png
frame 299/600	4.307s	[1.887, -4.166, 2.885]	[1.495, 2.021, 2.131, 2.117, 2.406, 2.121, 0.056, 1.143, 0.29]	saved figure 298.png
frame 300/600	1.837s	[1.886, -4.163, 2.886]	[1.501, 2.018, 2.12, 2.126, 2.397, 2.129, 0.087, 0.925, 0.059]	saved figure 299.png
frame 301/600	4.872s	[1.885, -4.158, 2.888]	[1.504, 2.013, 2.111, 2.135, 2.388, 2.139, 0.124, 0.722, 0.38]	saved figure 300.png
frame 302/600	1.252s	[1.884, -4.154, 2.89]	[1.506, 2.006, 2.105, 2.145, 2.381, 2.148, 0.165, 0.592, 0.679]	saved figure 301.png
frame 303/600	3.350s	[1.882, -4.147, 2.892]	[1.505, 1.998, 2.101, 2.153, 2.375, 2.156, 0.209, 0.574, 0.952]	saved figure 302.png
frame 304/600	5.488s	[1.879, -4.136, 2.896]	[1.503, 1.989, 2.1, 2.161, 2.372, 2.164, 0.257, 0.66, 1.197]	saved figure 303.png
frame 305/600	8.158s	[-17.026, 63.563, 24.451]	[1.5, 1.982, 2.102, 2.167, 2.371, 2.169, 0.197, 0.748, 1.386]	saved figure 304.png
frame 306/600	4.222s	[6.079, 64.256, 35.017]	[1.496, 1.975, 2.106, 2.171, 2.373, 2.174, 0.305, 0.845, 1.582]	saved figure 305.png
frame 307/600	11.328s	[17.055, -84.439, -25.417]	[1.493, 1.97, 2.111, 2.174, 2.376, 2.177, 0.325, 0.917, 1.695]	saved figure 306.png
frame 308/600	8.361s	[-14.902, 2.337, -3.361]	[1.49, 1.967, 2.117, 2.175, 2.381, 2.179, 0.322, 0.994, 1.817]	saved figure 307.png
frame 309/600	3.377s	[-14.901, 2.336, -3.361]	[1.489, 1.966, 2.123, 2.176, 2.387, 2.18, 0.334, 1.135, 1.926]	saved figure 308.png
frame 310/600	3.957s	[-14.899, 2.334, -3.361]	[1.489, 1.967, 2.129, 2.176, 2.394, 2.18, 0.336, 1.195, 1.977]	saved figure 309.png
frame 311/600	0.801s	[-14.896, 2.333, -3.36]	[1.492, 1.969, 2.133, 2.176, 2.401, 2.181, 0.328, 1.283, 2.013]	saved figure 310.png
frame 312/600	1.722s	[-14.892, 2.331, -3.359]	[1.496, 1.973, 2.135, 2.175, 2.407, 2.181, 0.313, 1.358, 2.023]	saved figure 311.png
frame 313/600	2.029s	[-14.887, 2.329, -3.357]	[1.502, 1.978, 2.136, 2.175, 2.412, 2.182, 0.295, 1.419, 2.008]	saved figure 312.png
frame 314/600	7.499s	[99.863, -41.166, 39.391]	[1.51, 1.984, 2.132, 2.175, 2.414, 2.183, 0.513, 1.463, 1.97]	saved figure 313.png
frame 315/600	9.413s	[-1.458, 1.18, 2.007]	[1.521, 1.99, 2.126, 2.176, 2.413, 2.185, 0.494, 1.493, 1.912]	saved figure 314.png
frame 316/600	3.563s	[-1.458, 1.18, 2.007]	[1.533, 1.997, 2.115, 2.177, 2.408, 2.187, 0.559, 1.506, 1.835]	saved figure 315.png
frame 317/600	3.184s	[-1.458, 1.18, 2.008]	[1.546, 2.002, 2.102, 2.178, 2.399, 2.188, 0.625, 1.505, 1.743]	saved figure 316.png
frame 318/600	2.500s	[-1.458, 1.18, 2.008]	[1.56, 2.007, 2.086, 2.179, 2.387, 2.19, 0.692, 1.491, 1.64]	saved figure 317.png
frame 319/600	2.521s	[-1.458, 1.179, 2.008]	[1.573, 2.011, 2.067, 2.181, 2.372, 2.192, 0.76, 1.466, 1.529]	saved figure 318.png
frame 320/600	2.472s	[-1.458, 1.179, 2.009]	[1.587, 2.014, 2.048, 2.182, 2.353, 2.193, 0.828, 1.431, 1.415]	saved figure 319.png
frame 321/600	4.377s	[-1.459, 1.178, 2.009]	[1.599, 2.016, 2.028, 2.183, 2.333, 2.193, 0.898, 1.389, 1.304]	saved figure 320.png
frame 322/600	2.642s	[-1.459, 1.177, 2.01]	[1.61, 2.016, 2.008, 2.183, 2.31, 2.193, 0.969, 1.344, 1.2]	saved figure 321.png
frame 323/600	3.169s	[-1.459, 1.177, 2.011]	[1.619, 2.015, 1.989, 2.184, 2.288, 2.192, 1.041, 1.298, 1.112]	saved figure 322.png
frame 324/600	3.178s	[-1.46, 1.176, 2.012]	[1.627, 2.012, 1.972, 2.184, 2.265, 2.191, 1.114, 1.254, 1.046]	saved figure 323.png
frame 325/600	1.547s	[-1.46, 1.174, 2.013]	[1.633, 2.008, 1.957, 2.183, 2.243, 2.19, 1.187, 1.216, 1.006]	saved figure 324.png
frame 326/600	3.109s	[-1.461, 1.172, 2.015]	[1.638, 2.004, 1.945, 2.183, 2.223, 2.189, 1.262, 1.186, 0.994]	saved figure 325.png
frame 327/600	2.525s	[-1.462, 1.17, 2.018]	[1.642, 1.998, 1.936, 2.183, 2.205, 2.187, 1.338, 1.164, 1.007]	saved figure 326.png
frame 328/600	2.397s	[-1.462, 1.169, 2.02]	[1.645, 1.993, 1.93, 2.182, 2.19, 2.186, 1.416, 1.153, 1.039]	saved figure 327.png
frame 329/600	2.121s	[-1.463, 1.167, 2.023]	[1.648, 1.988, 1.926, 2.182, 2.178, 2.186, 1.494, 1.15, 1.084]	saved figure 328.png
frame 330/600	2.022s	[-1.464, 1.164, 2.026]	[1.651, 1.983, 1.925, 2.181, 2.168, 2.185, 1.574, 1.155, 1.134]	saved figure 329.png
frame 331/600	6.144s	[-13.503, -36.654, 54.719]	[1.655, 1.979, 1.925, 2.181, 2.161, 2.185, 1.742, 1.166, 1.184]	saved figure 330.png
frame 332/600	8.563s	[-0.531, 3.26, 1.217]	[1.661, 1.976, 1.926, 2.181, 2.155, 2.184, 1.825, 1.181, 1.23]	saved figure 331.png
frame 333/600	2.152s	[-0.531, 3.259, 1.217]	[1.669, 1.975, 1.928, 2.181, 2.15, 2.185, 1.943, 1.199, 1.271]	saved figure 332.png
frame 334/600	2.125s	[-0.531, 3.259, 1.217]	[1.68, 1.975, 1.928, 2.181, 2.145, 2.185, 2.062, 1.216, 1.304]	saved figure 333.png
